SENTENCE,TEXT,POS_GROUPED
Contra a delibera do Governo co-a dæta da votaçion i proponenti an presentou un recorso a-o Tar do Laçio.,do,FUNC
Contra a delibera do Governo co-a dæta da votaçion i proponenti an presentou un recorso a-o Tar do Laçio.,Laçio,NOUN
Contra a delibera do Governo co-a dæta da votaçion i proponenti an presentou un recorso a-o Tar do Laçio.,.,PUNCT
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",I,FUNC
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",giudiçi,NOUN
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",amministrativi,ADJ
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",no,FUNC
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",an,VERB
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",sospeiso,VERB
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",o,PRON
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",provedimento,NOUN
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",",",PUNCT
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",ma,FUNC
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",an,VERB
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",fissou,VERB
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",a,PRON
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",deçixon,NOUN
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",a-i,FUNC
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",27,ADJ
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",de,FUNC
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",zenâ,NOUN
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",",",PUNCT
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",a,PRON
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",meitæ,NOUN
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",di,FUNC
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",termini,NOUN
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",de,FUNC
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",lezze,NOUN
"I giudiçi amministrativi no an sospeiso o provedimento, ma an fissou a deçixon a-i 27 de zenâ, a meitæ di termini de lezze.",.,PUNCT
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",O,PRON
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",prescidente,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",de,FUNC
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",l,PRON
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",’,PUNCT
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",Autoritæ,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",garante,VERB
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",pe-a,FUNC
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",proteçion,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",di,FUNC
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",dæti,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",personali,ADJ
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",Pasquale,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",Stanzione,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",o,PRON
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",l,PRON
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",’,PUNCT
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",é,VERB
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",indagou,VERB
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",da-a,FUNC
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",Procua,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",de,FUNC
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",Romma,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",",",PUNCT
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",insemme,ADV
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",con,FUNC
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",tutto,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",o,PRON
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",Collegio,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",",",PUNCT
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",pe,FUNC
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",corruçion,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",e,FUNC
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",destornaçion,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",de,FUNC
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",dinæ,NOUN
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",pubrichi,ADJ
"O prescidente de l’Autoritæ garante pe-a proteçion di dæti personali Pasquale Stanzione o l’é indagou da-a Procua de Romma, insemme con tutto o Collegio, pe corruçion e destornaçion de dinæ pubrichi.",.,PUNCT
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",L,PRON
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",’,PUNCT
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",investigaçion,NOUN
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",a,PRON
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",l,PRON
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",’,PUNCT
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",ea,VERB
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",stæta,VERB
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",inandiâ,VERB
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",inti,FUNC
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",meixi,NOUN
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",passæ,ADJ
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",dòppo,ADV
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",di,FUNC
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",serviçi,NOUN
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",mandæ,ADJ
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",in,FUNC
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",onda,NOUN
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",da,FUNC
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",Report,OTHER
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",",",PUNCT
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",a-i,FUNC
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",15,ADJ
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",de,FUNC
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",zenâ,NOUN
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",gh,PRON
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",’,PUNCT
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",é,VERB
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",stæto,VERB
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",ascì,ADV
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",de,FUNC
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",perquixiçioin,NOUN
"L’investigaçion a l’ea stæta inandiâ inti meixi passæ dòppo di serviçi mandæ in onda da Report, a-i 15 de zenâ gh’é stæto ascì de perquixiçioin.",.,PUNCT
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",Pe,FUNC
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",l,PRON
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",’,PUNCT
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",accusa,NOUN
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",i,PRON
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",indagæ,NOUN
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",avieivan,VERB
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",reçevuo,VERB
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",de,FUNC
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",tessie,NOUN
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",de,FUNC
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",l,PRON
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",’,PUNCT
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",Ita,OTHER
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",Airways,OTHER
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",in,FUNC
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",cangio,NOUN
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",de,FUNC
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",unna,PRON
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",sançion,NOUN
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",mancâ,ADJ
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",",",PUNCT
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",e,FUNC
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",avieivan,VERB
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",fæto,VERB
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",de,FUNC
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",speise,NOUN
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",–,PUNCT
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",comme,ADV
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",röba,NOUN
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",da,FUNC
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",mangiâ,VERB
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",",",PUNCT
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",appontamenti,NOUN
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",da-o,FUNC
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",perrucchê,NOUN
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",",",PUNCT
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",viægi,NOUN
"Pe l’accusa i indagæ avieivan reçevuo de tessie de l’Ita Airways in cangio de unna sançion mancâ, e avieivan fæto de speise – comme röba da mangiâ, appontamenti da-o perrucchê, viægi e aberghi à çinque stelle – co-i dinæ de l’Autoritæ.",e,FUNC
