SENTENCE,TEXT,POS,POS_GROUPED
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",doî,PROPN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",neuvi,PROPN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",assessoî,ADJ,ADJ
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",da,ADP,FUNC
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",seu,DET,PRON
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",zonta,NOUN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",:,PUNCT,PUNCT
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",son,PROPN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",a,DET,PRON
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",Claudia,PROPN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",Morich,PROPN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",",",PUNCT,PUNCT
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",pe,ADP,FUNC
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",chinz’anni,PROPN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",à,ADP,FUNC
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",cappo,NOUN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",da,ADP,FUNC
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",direçion,NOUN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",finançiäia,ADJ,ADJ
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",",",PUNCT,PUNCT
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",e,CCONJ,FUNC
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",o,DET,PRON
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",conseggê,NOUN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",da,ADP,FUNC
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",Lega,PROPN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",Alessio,PROPN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",Piana,PROPN,NOUN
"O prescidente da Region Liguria Marco Bucci o l’à nominou i doî neuvi assessoî da seu zonta: son a Claudia Morich, pe chinz’anni à cappo da direçion finançiäia, e o conseggê da Lega Alessio Piana.",.,PUNCT,PUNCT
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,I,PROPN,NOUN
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,componenti,VERB,VERB
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,montan,ADJ,ADJ
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,coscì,VERB,VERB
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,à,ADP,FUNC
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,neuve,VERB,VERB
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,graçie,VERB,VERB
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,a-a,VERB,VERB
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,reforma,NOUN,NOUN
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,do,ADP,FUNC
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,Statuto,PROPN,NOUN
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,e,CCONJ,FUNC
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,a-a,PROPN,NOUN
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,lezze,NOUN,NOUN
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,naçionale,VERB,VERB
I componenti montan coscì à neuve graçie a-a reforma do Statuto e a-a lezze naçionale.,.,PUNCT,PUNCT
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,A,DET,PRON
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,Simona,PROPN,NOUN
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,Ferro,PROPN,NOUN
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,a,DET,PRON
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,vëgne,NOUN,NOUN
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,viçeprescidente,ADJ,ADJ
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,incangio,ADJ,ADJ
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,do,ADP,FUNC
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,Alessandro,PROPN,NOUN
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,Piana,PROPN,NOUN
A Simona Ferro a vëgne viçeprescidente incangio do Alessandro Piana.,.,PUNCT,PUNCT
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,O,DET,PRON
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,Giacomo,PROPN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,Giampedrone,PROPN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,o,DET,PRON
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,piggia,NOUN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,unna,ADJ,ADJ
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,neuva,VERB,VERB
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,delega,PROPN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,in,PROPN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,sciâ,ADJ,ADJ
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,diga,VERB,VERB
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,do,ADP,FUNC
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,pòrto,NOUN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,de,ADP,FUNC
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,Zena,PROPN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,e,CCONJ,FUNC
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,quella,VERB,VERB
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,à,ADP,FUNC
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,l’Ambiente,NOUN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,a,ADP,FUNC
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,va,PROPN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,a-o,VERB,VERB
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,Paolo,PROPN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,Ripamonti,PROPN,NOUN
O Giacomo Giampedrone o piggia unna neuva delega in sciâ diga do pòrto de Zena e quella à l’Ambiente a va a-o Paolo Ripamonti.,.,PUNCT,PUNCT
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,O,DET,PRON
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,Angelo,PROPN,NOUN
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,Vaccarezza,PROPN,NOUN
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,o,DET,PRON
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,l’avià,PROPN,NOUN
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,un,PROPN,NOUN
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,incarrego,PROPN,NOUN
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,in,PROPN,NOUN
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,scê,VERB,VERB
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,relaçioin,ADJ,ADJ
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,internaçionale,NOUN,NOUN
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,e,CCONJ,FUNC
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,i,PROPN,NOUN
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,Enti,PROPN,NOUN
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,locali,PROPN,NOUN
O Angelo Vaccarezza o l’avià un incarrego in scê relaçioin internaçionale e i Enti locali.,.,PUNCT,PUNCT
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",«,PUNCT,PUNCT
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",A,DET,PRON
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",maggioransa,NOUN,NOUN
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",a,ADP,FUNC
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",l’é,NOUN,NOUN
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",fòrte,ADJ,ADJ
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",»,PUNCT,PUNCT
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",",",PUNCT,PUNCT
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",o,DET,PRON
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",l’à,NOUN,NOUN
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",respòsto,ADJ,ADJ
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",o,DET,PRON
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",Bucci,PROPN,NOUN
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",in,PROPN,NOUN
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",scê,VERB,VERB
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",rouxie,VERB,VERB
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",che,PROPN,NOUN
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",vegnieivan,VERB,VERB
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",da-e,PROPN,NOUN
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",liste,PROPN,NOUN
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",çiviche,PROPN,NOUN
"«A maggioransa a l’é fòrte», o l’à respòsto o Bucci in scê rouxie che vegnieivan da-e liste çiviche.",.,PUNCT,PUNCT
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,Se,SCONJ,FUNC
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,votià,VERB,VERB
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,a-i,VERB,VERB
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,22,NUM,ADJ
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,e,CCONJ,FUNC
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,23,NUM,ADJ
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,de,ADP,FUNC
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,marso,ADJ,ADJ
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,pe-o,ADJ,ADJ
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,referendum,NOUN,NOUN
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,constituçionale,PROPN,NOUN
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,in,PROPN,NOUN
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,sciâ,ADJ,ADJ
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,reforma,NOUN,NOUN
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,da,ADP,FUNC
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,giustiçia,NOUN,NOUN
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,ch’o,PROPN,NOUN
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,prevedde,VERB,VERB
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,sorviatutto,ADJ,ADJ
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,a,DET,PRON
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,spartiçion,PROPN,NOUN
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,de,ADP,FUNC
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,carree,PROPN,NOUN
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,di,PROPN,NOUN
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,magistrati,PROPN,NOUN
Se votià a-i 22 e 23 de marso pe-o referendum constituçionale in sciâ reforma da giustiçia ch’o prevedde sorviatutto a spartiçion de carree di magistrati.,.,PUNCT,PUNCT
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,A,DET,PRON
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,deçixon,NOUN,NOUN
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,a,ADP,FUNC
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,l’é,NOUN,NOUN
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,stæta,ADV,ADV
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,piggiâ,NOUN,NOUN
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,da-o,PROPN,NOUN
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,Conseggio,PROPN,NOUN
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,di,PROPN,NOUN
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,ministri,PROPN,NOUN
A deçixon a l’é stæta piggiâ da-o Conseggio di ministri.,.,PUNCT,PUNCT
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,L’oppoxiçion,PROPN,NOUN
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,a,DET,PRON
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,protesta,NOUN,NOUN
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,:,PUNCT,PUNCT
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,«,PUNCT,PUNCT
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,O,DET,PRON
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,Governo,PROPN,NOUN
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,o,DET,PRON
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,l’à,NOUN,NOUN
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,poia,ADJ,ADJ
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,di,PROPN,NOUN
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,çittæn,ADJ,ADJ
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,informæ,VERB,VERB
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,»,PUNCT,PUNCT
L’oppoxiçion a protesta: «O Governo o l’à poia di çittæn informæ».,.,PUNCT,PUNCT
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,Intanto,NOUN,NOUN
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,l’iniçiativa,ADJ,ADJ
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,popolare,NOUN,NOUN
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,pe,ADP,FUNC
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,ottegnî,ADJ,ADJ
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,un,PROPN,NOUN
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,referendum,PROPN,NOUN
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,in,PROPN,NOUN
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,sciâ,ADJ,ADJ
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,mæxima,VERB,VERB
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,lezze,ADJ,ADJ
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,o,DET,PRON
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,l’é,PROPN,NOUN
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,arrivou,VERB,VERB
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,a-o,VERB,VERB
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,quorum,NOUN,NOUN
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,de,ADP,FUNC
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,500mia,PROPN,NOUN
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,firme,ADJ,ADJ
Intanto l’iniçiativa popolare pe ottegnî un referendum in sciâ mæxima lezze o l’é arrivou a-o quorum de 500mia firme.,.,PUNCT,PUNCT
Contra a delibera do Governo co-a dæta da votaçion i proponenti an presentou un recorso a-o Tar do Laçio.,Contra,ADP,FUNC
Contra a delibera do Governo co-a dæta da votaçion i proponenti an presentou un recorso a-o Tar do Laçio.,a,DET,PRON
Contra a delibera do Governo co-a dæta da votaçion i proponenti an presentou un recorso a-o Tar do Laçio.,delibera,NOUN,NOUN
